#,Player,Team,Age,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
353,Monte Morris,DEN,26,47,30,17,1196,14.5,5.6,11.6,48.1,1.5,4.0,38.1,1.7,2.2,79.5,0.3,2.6,2.9,4.5,1.0,1.0,0.4,1.4,27.9,0,0,4.6
357,Brad Wanamaker,CHA,31,61,29,32,1053,11.5,3.9,10.2,38.5,0.5,2.9,18.8,3.1,3.5,89.1,0.6,3.0,3.6,5.9,2.4,1.5,0.4,3.2,27.8,0,0,-4.5
359,Lamar Stevens,CLE,23,40,13,27,499,11.9,4.5,9.8,45.6,0.3,1.8,16.0,2.7,3.7,72.5,1.7,5.2,6.9,1.8,1.7,1.2,0.9,3.8,27.8,1,0,-8.3
360,Svi Mykhailiuk,OKC,24,66,13,53,1324,15.2,5.7,13.8,41.1,2.9,8.5,33.4,1.0,1.4,76.0,0.7,3.8,4.4,3.0,2.4,1.4,0.3,1.7,27.7,0,0,-6.2
361,Edmond Sumner,IND,25,53,23,30,861,16.7,6.2,11.8,52.5,1.5,3.7,39.8,2.8,3.5,81.9,0.8,3.2,3.9,2.0,2.1,1.4,0.4,3.7,27.7,0,0,-1.4
362,Desmond Bane,MEM,23,68,36,32,1519,14.8,5.5,11.8,46.9,2.8,6.4,43.2,0.9,1.2,81.6,0.7,4.2,5.0,2.8,1.4,1.0,0.4,3.0,27.6,0,0,0.3
363,Nicolas Batum,LAC,32,67,44,23,1835,10.6,3.7,8.1,46.4,2.2,5.3,40.4,0.9,1.1,82.8,1.0,5.2,6.2,2.9,1.0,1.4,0.7,2.0,27.6,1,0,6.7
364,Matisse Thybulle,PHI,24,65,46,19,1298,7.1,2.8,6.7,42.0,1.2,4.0,30.1,0.2,0.5,44.4,0.8,2.6,3.4,1.7,0.9,2.9,2.0,3.5,27.6,0,0,2.7
365,Rui Hachimura,WAS,23,57,29,28,1797,15.8,6.2,13.0,47.8,0.9,2.7,32.8,2.5,3.2,77.0,1.0,5.3,6.2,1.6,1.4,0.9,0.1,2.4,27.5,3,0,-2.2
367,Payton Pritchard,BOS,23,66,33,33,1268,14.5,5.2,11.9,44.0,2.9,7.0,41.1,1.1,1.3,88.9,0.9,3.6,4.5,3.4,1.5,1.1,0.3,3.0,27.4,0,0,1.1
368,Trey Burke,DAL,28,62,35,27,911,16.2,6.0,13.9,42.8,2.3,6.5,35.4,2.0,2.3,89.5,0.4,1.7,2.1,3.2,1.3,1.4,0.3,2.5,27.4,0,0,0.6
369,Frank Jackson,DET,23,40,13,27,738,19.0,6.5,14.3,45.7,3.0,7.3,40.7,3.0,3.7,81.3,0.7,3.5,4.2,1.8,1.7,0.7,0.0,2.6,27.4,0,0,-0.6
370,Anfernee Simons,POR,22,64,37,27,1104,16.4,5.5,13.1,41.9,3.9,9.2,42.6,1.5,1.9,80.7,0.5,4.1,4.6,2.9,1.4,0.6,0.3,3.1,27.3,0,0,1.4
371,D.J. Augustin,HOU,33,57,28,29,1129,14.0,4.3,10.9,39.4,2.6,6.9,38.2,2.7,3.0,90.4,0.6,2.4,3.0,6.0,2.1,0.9,0.0,1.8,27.3,0,0,-1.2
372,Josh Richardson,DAL,27,59,35,24,1790,14.4,5.3,12.4,42.7,1.8,5.4,33.0,2.0,2.2,91.7,1.0,2.9,3.9,3.1,1.6,1.2,0.5,2.6,27.2,0,0,-0.9
373,Brandon Goodwin,ATL,25,47,25,22,620,13.2,4.9,13.0,37.7,1.9,6.0,31.1,1.6,2.5,65.1,0.5,3.5,4.0,5.5,2.1,1.0,0.0,2.4,27.2,0,0,-3.5
374,Markieff Morris,LAL,31,61,32,29,1200,12.2,4.6,11.3,40.5,1.9,6.3,31.1,1.1,1.5,72.0,1.4,6.5,8.0,2.2,1.6,0.7,0.6,3.1,27.1,2,0,0.6
377,Devin Vassell,SAS,20,62,30,32,1056,11.6,4.2,10.3,40.6,1.8,5.1,34.7,1.5,1.7,84.3,0.8,5.1,5.9,1.9,0.8,1.5,0.6,3.0,27.1,0,0,-2.2
378,Markus Howard,DEN,22,37,24,13,205,18.4,7.0,18.6,37.7,3.2,11.4,27.7,1.2,1.6,77.8,0.2,3.5,3.7,3.2,3.2,0.7,0.2,4.0,27.1,0,0,-12.3
382,Jake Layman,MIN,27,45,12,33,627,13.3,5.2,10.6,49.5,1.3,4.5,29.5,1.5,2.1,70.3,0.7,3.1,3.8,1.6,1.5,1.7,1.1,2.5,27.1,0,0,-4.6
384,Cody Martin,CHA,25,52,26,26,849,8.8,3.5,8.0,44.1,0.7,2.5,27.6,1.1,1.8,58.1,2.2,4.6,6.8,3.6,1.7,1.6,0.5,2.2,27.0,1,0,-0.2
387,Damion Lee,GSW,28,57,28,29,1079,12.4,4.3,9.1,46.7,2.6,6.5,39.7,1.3,1.5,90.9,0.7,5.3,6.0,2.4,1.0,1.3,0.3,3.0,26.9,0,0,1.4
388,Gary Trent Jr.,TOR,22,58,29,29,1802,17.7,6.4,15.7,40.8,3.3,8.6,38.5,1.7,2.1,78.3,0.5,2.5,3.0,1.6,0.9,1.1,0.2,1.8,26.9,0,0,-1.1
389,Aaron Holiday,IND,24,66,30,36,1176,14.5,5.2,13.3,39.0,2.1,5.6,36.8,2.1,2.5,81.9,0.5,2.3,2.7,3.8,2.0,1.4,0.4,2.9,26.9,1,0,0.1
393,Luke Kennard,LAC,25,63,44,19,1232,15.2,5.8,12.1,47.6,2.9,6.5,44.6,0.8,0.9,83.9,0.4,4.3,4.7,3.0,1.4,0.7,0.3,2.7,26.8,1,0,-0.7
394,Pat Connaughton,MIL,28,69,44,25,1575,10.7,3.8,8.8,43.4,2.3,6.2,37.1,0.7,0.9,77.5,1.4,6.1,7.6,1.9,0.8,1.1,0.5,2.3,26.8,0,0,5.1
396,Jeff Green,BKN,34,68,44,24,1835,14.7,5.1,10.4,49.2,2.0,4.9,41.2,2.5,3.2,77.6,0.7,4.5,5.2,2.1,1.1,0.7,0.5,2.4,26.7,0,0,2.2
398,Joe Harris,BKN,29,69,45,24,2142,16.4,6.0,11.9,50.5,3.5,7.5,47.5,0.8,1.1,77.8,0.7,3.4,4.2,2.2,1.0,0.8,0.2,2.4,26.6,0,0,5.9
400,Theo Maledon,OKC,20,65,20,45,1778,13.3,4.6,12.4,36.8,2.1,6.3,33.5,2.0,2.7,74.8,0.5,3.8,4.3,4.6,2.9,1.1,0.2,2.6,26.6,1,0,-12.6
401,Cameron Johnson,PHX,25,60,43,17,1437,14.4,5.1,12.1,42.0,2.9,8.4,34.9,1.3,1.5,84.7,0.8,4.2,5.0,2.2,1.0,0.9,0.4,2.1,26.5,0,0,4.3
404,Stanley Johnson,TOR,25,61,25,36,1006,9.6,3.2,8.3,38.2,1.6,4.9,32.8,1.6,2.0,80.0,1.0,4.4,5.5,3.2,1.9,1.9,0.6,4.2,26.5,2,0,-5.7
405,Georges Niang,UTA,28,72,52,20,1154,15.6,5.5,12.6,43.7,3.9,9.1,42.5,0.7,0.7,95.7,0.9,4.6,5.5,1.8,1.6,0.8,0.2,3.6,26.4,1,0,11.0
406,Sterling Brown,HOU,26,51,14,37,1229,12.2,4.4,9.8,44.8,2.7,6.3,42.3,0.7,0.9,80.6,1.1,5.4,6.6,2.1,1.2,1.1,0.4,2.8,26.4,2,0,-4.5
407,Seth Curry,PHI,30,57,39,18,1638,15.6,5.7,12.1,46.7,2.8,6.2,45.0,1.5,1.7,89.6,0.2,2.8,3.0,3.4,1.4,1.0,0.2,2.1,26.3,0,0,7.0
409,Dean Wade,CLE,24,63,19,44,1212,11.2,4.0,9.2,43.1,2.3,6.3,36.6,0.9,1.2,76.9,1.1,5.3,6.4,2.2,0.9,1.0,0.6,2.3,26.2,1,0,-6.6
410,James Ennis III,ORL,30,41,12,29,986,12.6,4.2,8.9,47.3,1.6,3.8,43.3,2.6,3.2,80.5,1.6,4.5,6.1,2.3,1.3,1.2,0.3,3.1,26.2,1,0,-2.7
411,Justin James,SAC,24,36,15,21,310,16.1,6.0,12.9,46.8,1.6,4.4,36.8,2.4,4.2,58.3,1.0,2.4,3.5,2.6,1.7,0.9,0.3,2.7,26.2,0,0,-6.5
413,Derrick Jones Jr.,POR,24,58,32,26,1318,10.8,4.0,8.3,48.4,1.2,3.7,31.6,1.6,2.5,64.8,2.1,3.5,5.6,1.3,0.9,1.0,1.5,3.5,26.0,0,0,-1.7
415,Patrick Williams,CHI,19,71,30,41,1983,11.9,4.6,9.6,48.3,1.0,2.5,39.1,1.7,2.3,72.8,1.2,4.7,5.9,1.8,1.8,1.2,0.8,2.3,25.9,3,0,-5.3
416,Andre Iguodala,MIA,37,63,37,26,1339,7.4,2.6,6.7,38.3,1.6,4.9,33.0,0.7,1.0,65.8,1.0,4.9,5.9,3.8,1.8,1.5,0.9,2.4,25.9,0,0,-2.2
419,Javonte Green,CHI,27,41,19,22,474,11.1,4.0,7.8,52.0,0.8,2.3,33.3,2.3,3.0,75.0,2.0,3.4,5.4,1.3,1.4,2.1,0.5,3.4,25.8,0,0,1.4
423,Davis Bertans,WAS,28,57,29,28,1464,16.1,4.7,11.8,40.4,4.2,10.5,39.5,2.5,2.8,87.0,0.4,3.7,4.1,1.2,0.8,0.8,0.3,3.3,25.5,0,0,2.7
425,Ben McLemore,LAL,28,53,20,33,905,16.2,5.4,14.5,37.0,3.9,11.1,34.6,1.6,2.1,73.6,0.6,3.4,4.0,1.6,1.7,0.9,0.4,3.5,25.4,0,0,-3.9
426,Lonnie Walker IV,SAS,22,60,28,32,1522,15.8,6.1,14.4,42.0,2.4,6.7,35.5,1.3,1.7,81.4,0.3,3.3,3.7,2.4,1.5,0.7,0.4,2.4,25.4,0,0,-4.9
427,Ryan Arcidiacono,CHI,27,44,20,24,450,10.9,3.9,9.4,41.9,2.0,5.4,37.3,1.0,1.6,65.0,0.4,5.0,5.4,4.5,0.8,0.7,0.0,3.8,25.4,0,0,0.8
428,Patty Mills,SAS,32,68,31,37,1685,15.7,5.4,13.1,41.2,3.4,9.2,37.5,1.5,1.7,91.0,0.4,2.1,2.5,3.5,1.4,0.9,0.1,1.7,25.4,0,0,0.6
431,Tre Jones,SAS,21,37,15,22,269,12.6,5.0,10.5,47.4,0.4,0.7,60.0,2.3,2.5,89.5,1.1,1.7,2.8,5.2,1.7,1.1,0.0,1.7,25.3,0,0,-11.1
432,Justin Holiday,IND,32,72,34,38,2183,12.5,4.3,10.3,41.3,2.9,7.5,38.2,1.1,1.4,78.8,0.5,3.7,4.2,2.0,0.9,1.2,0.7,2.2,25.3,0,0,-0.7
433,Dwayne Bacon,ORL,25,72,21,51,1853,15.3,5.7,14.1,40.2,1.1,4.0,28.5,2.8,3.4,82.4,0.6,3.8,4.4,1.8,0.9,0.9,0.1,2.0,25.3,0,0,-8.6
