#,Player,Team,Age,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
361,Garrett Temple,BKN,34,62,30,32,1730,13.3,4.6,12.2,37.8,2.6,8.0,32.9,1.5,1.8,80.5,0.6,3.9,4.5,3.2,1.3,1.0,0.6,2.2,27.2,2,0,-0.9
363,Jevon Carter,PHX,24,58,29,29,945,10.9,3.8,9.3,41.6,2.4,5.6,42.5,0.9,1.0,85.2,1.1,3.4,4.5,3.2,1.2,1.8,0.6,3.3,27.2,0,0,-0.5
364,Glenn Robinson III,PHI,26,62,17,45,1786,14.7,5.8,11.9,48.6,1.6,4.0,39.1,1.5,1.7,86.0,1.6,3.8,5.4,1.9,1.1,1.1,0.3,2.0,27.2,1,0,-6.0
365,James Ennis III,ORL,29,69,42,27,1266,12.9,4.6,10.2,44.6,1.6,4.8,32.5,2.2,2.8,80.6,2.0,4.9,7.0,1.8,1.6,1.0,0.6,3.9,27.2,1,0,-0.1
367,Robin Lopez,MIL,32,66,51,15,958,13.4,5.5,11.2,49.2,1.3,3.9,33.3,1.1,2.0,52.8,2.1,3.9,6.0,1.7,2.4,0.4,1.7,3.6,27.0,0,0,0.3
369,Darius Bazley,OKC,20,61,36,25,1129,10.9,4.0,10.1,39.4,1.6,4.5,34.8,1.4,2.0,69.4,1.0,6.9,7.8,1.3,1.4,0.7,1.3,1.8,27.0,1,0,-2.5
371,Cody Martin,CHA,24,48,16,32,903,9.5,3.5,8.3,43.0,0.7,3.1,23.4,1.7,2.6,64.6,1.5,4.8,6.3,3.8,1.8,1.6,0.4,3.1,26.7,0,0,-2.8
372,Mario Hezonja,POR,25,53,24,29,871,10.6,3.8,9.0,42.2,1.0,3.2,30.8,2.0,2.4,81.4,1.2,6.4,7.6,2.1,1.7,1.5,0.4,4.4,26.6,1,0,-7.3
373,Eric Gordon,HOU,31,36,21,15,1016,18.4,6.1,16.4,36.9,3.4,10.7,31.7,2.9,3.8,76.6,0.3,2.2,2.5,1.9,1.5,0.8,0.5,2.5,26.6,0,0,0.1
374,Matt Thomas,TOR,25,41,31,10,440,16.5,6.0,12.3,48.7,3.8,8.1,47.5,0.7,1.0,75.0,0.7,4.3,5.0,1.8,1.3,0.8,0.1,3.1,26.6,0,0,5.3
376,Hamidou Diallo,OKC,21,46,25,21,896,12.8,5.3,11.9,44.6,0.6,2.3,28.1,1.5,2.5,60.3,1.8,4.9,6.7,1.4,2.1,1.5,0.4,4.1,26.5,3,0,0.5
377,Tyler Johnson,BKN,28,39,16,23,709,13.9,4.9,12.7,38.8,1.9,6.0,31.9,2.1,2.5,84.0,0.9,2.9,3.9,3.8,1.5,0.8,0.5,2.9,26.5,0,0,-5.2
378,Danny Green,LAL,33,68,51,17,1687,11.7,4.2,10.1,41.6,2.6,7.0,36.7,0.7,1.0,68.8,1.1,3.7,4.8,1.9,1.3,1.8,0.7,2.9,26.5,0,0,5.5
381,Rodions Kurucs,BKN,22,47,18,29,684,11.3,4.2,9.3,44.6,1.7,4.7,36.7,1.3,2.0,63.2,1.3,5.9,7.2,2.7,2.4,1.3,0.3,4.7,26.3,0,0,-1.4
382,Kyle Korver,MIL,39,58,43,15,960,14.5,4.7,11.0,43.0,3.7,8.9,41.8,1.3,1.5,85.4,0.6,4.0,4.6,2.6,1.8,1.0,0.5,2.9,26.3,0,0,4.7
383,Furkan Korkmaz,PHI,22,72,42,30,1559,16.3,5.6,13.0,43.0,3.3,8.2,40.2,1.8,2.4,75.5,0.4,3.5,3.9,1.8,1.4,0.9,0.4,2.3,26.2,0,0,2.1
385,Marko Guduric,MEM,25,44,19,25,484,12.9,4.6,11.7,39.5,1.9,6.2,30.1,1.8,1.9,92.3,1.0,4.4,5.4,3.3,2.7,0.9,0.6,2.5,26.2,0,0,-2.1
387,Meyers Leonard,MIA,28,51,34,17,1034,10.8,4.1,8.1,50.9,1.8,4.5,41.4,0.6,1.0,64.3,1.0,8.0,9.1,1.9,1.4,0.5,0.5,3.7,26.2,2,0,2.7
388,Solomon Hill,MIA,29,59,29,30,1088,10.7,3.6,9.2,39.6,2.1,5.7,36.8,1.3,1.8,74.1,1.0,4.5,5.5,3.4,1.7,1.4,0.4,2.8,26.2,0,0,-2.5
389,Marvin Williams,MIL,34,58,21,37,1129,10.9,3.8,8.5,44.6,1.8,5.0,35.9,1.6,1.8,86.0,1.0,4.9,5.8,1.9,1.1,1.1,1.0,3.3,26.1,0,0,-2.6
390,Quinn Cook,LAL,27,44,31,13,508,15.9,6.4,15.2,42.5,2.2,6.0,36.5,0.8,1.0,78.6,0.8,2.8,3.6,3.5,2.3,0.9,0.1,1.9,26.1,0,0,4.0
392,Frank Jackson,NOP,22,59,26,33,797,16.8,6.1,14.9,40.5,2.1,6.5,32.6,2.5,3.4,74.7,1.0,2.8,3.7,2.8,2.2,0.8,0.2,3.5,26.0,0,0,-2.7
393,Harrison Barnes,SAC,28,72,31,41,2482,15.2,5.3,11.5,46.0,1.5,3.9,38.1,3.1,3.9,80.1,1.1,4.0,5.1,2.3,1.3,0.6,0.2,1.3,25.9,4,0,-1.8
394,Kevin Knox II,NYK,20,65,21,44,1166,12.9,4.4,12.4,35.9,2.0,6.1,32.7,2.0,3.1,65.3,0.9,4.8,5.7,1.9,1.4,0.7,0.9,3.3,25.9,0,0,-5.5
395,Vince Carter,ATL,43,60,19,41,876,12.3,4.4,12.5,35.2,2.5,8.3,30.2,0.9,1.2,79.3,0.7,4.4,5.1,2.0,1.4,0.9,1.0,3.7,25.9,0,0,-5.2
400,Dorian Finney-Smith,DAL,27,71,40,31,2120,11.5,4.1,8.9,46.6,1.9,5.1,37.6,1.3,1.8,72.2,2.5,4.4,6.9,1.9,1.2,0.8,0.7,3.0,25.8,5,0,4.7
401,Matisse Thybulle,PHI,23,65,40,25,1287,8.5,3.1,7.4,42.3,1.6,4.4,35.7,0.7,1.1,61.0,1.2,1.8,3.0,2.2,1.4,2.6,1.3,3.9,25.8,0,0,1.0
402,Grayson Allen,MEM,24,38,16,22,718,16.5,5.9,12.6,46.6,2.9,7.1,40.4,2.0,2.3,86.7,0.4,3.9,4.3,2.6,1.7,0.5,0.1,2.7,25.7,0,0,-4.8
403,Torrey Craig,DEN,29,58,38,20,1072,10.6,4.2,9.0,46.1,1.5,4.6,32.6,0.7,1.2,61.1,2.1,4.2,6.3,1.6,0.8,0.8,1.2,4.5,25.7,2,0,-5.8
405,Jordan Poole,GSW,21,57,12,45,1274,14.2,4.7,14.2,33.3,2.1,7.5,27.9,2.7,3.4,79.8,0.3,3.1,3.3,3.8,2.1,1.0,0.3,2.7,25.6,0,0,-5.6
407,Danuel House Jr.,HOU,27,63,40,23,1913,12.5,4.3,10.1,42.7,2.4,6.7,36.3,1.4,1.7,81.1,1.1,4.0,5.0,1.6,1.0,1.3,0.6,2.5,25.6,2,0,2.3
411,Jerome Robinson,WAS,23,63,36,27,979,11.7,4.2,11.4,37.1,1.8,5.6,32.0,1.5,2.1,70.2,0.5,4.3,4.7,3.2,1.8,1.0,0.6,4.1,25.4,0,0,-1.2
412,Cedi Osman,CLE,25,65,19,46,1910,13.5,5.0,11.5,43.7,2.3,6.0,38.3,1.2,1.8,67.0,0.7,3.6,4.4,2.9,1.7,1.0,0.3,3.0,25.3,2,0,-6.6
413,Trevor Ariza,POR,35,53,22,31,1492,10.2,3.4,7.8,43.8,1.9,5.0,37.2,1.5,1.8,83.8,0.8,5.1,5.9,2.2,1.4,1.7,0.4,2.7,25.3,0,0,-0.2
414,Khem Birch,ORL,27,48,19,29,922,8.3,2.9,5.6,51.0,0.0,0.0,0.0,2.6,3.9,65.3,3.6,5.0,8.6,2.0,1.2,0.8,0.9,3.6,25.3,0,0,-5.1
415,Georges Niang,UTA,27,66,41,25,923,15.3,5.5,12.6,43.8,3.5,8.8,40.0,0.8,0.9,83.3,0.6,4.4,5.0,1.7,1.2,0.7,0.2,2.9,25.3,0,0,-1.6
416,Carsen Edwards,BOS,22,37,25,12,351,12.4,4.3,13.1,32.8,2.5,7.8,31.6,1.3,2.0,68.4,0.6,4.2,4.8,2.5,1.5,1.2,0.4,3.5,25.3,0,0,-4.8
417,Timothe Luwawu-Cabarrot,BKN,25,47,20,27,853,15.4,4.9,11.4,43.5,2.6,6.8,38.8,2.9,3.4,85.2,1.2,4.1,5.4,1.2,1.6,0.8,0.3,4.5,25.3,0,0,-2.2
418,Abdel Nader,OKC,26,55,37,18,867,14.3,5.1,10.9,46.8,2.0,5.3,37.5,2.1,2.7,77.3,0.6,3.6,4.2,1.6,1.8,1.0,0.8,3.2,25.2,0,0,-3.5
419,Patrick Patterson,LAC,31,59,39,20,776,13.5,4.4,10.8,40.8,3.1,8.0,39.0,1.6,2.0,81.4,1.6,5.4,7.0,1.9,1.0,0.3,0.1,2.5,25.2,1,0,2.2
420,Nassir Little,POR,20,48,22,26,572,10.8,4.1,9.5,43.0,0.9,3.7,23.7,1.8,2.8,63.6,1.9,4.8,6.8,1.4,0.9,0.8,0.9,4.5,25.2,1,0,-3.4
421,Mike Scott,PHI,31,68,39,29,1207,12.2,4.4,10.4,42.6,2.4,6.5,36.9,0.9,1.1,81.1,1.9,5.5,7.4,1.7,0.8,0.7,0.1,2.9,25.2,0,0,4.2
425,Duncan Robinson,MIA,26,73,44,29,2166,16.3,5.4,11.4,47.0,4.5,10.1,44.6,1.1,1.2,93.1,0.2,3.7,3.9,1.7,1.2,0.6,0.3,3.2,25.0,1,0,5.8
427,Ben McLemore,HOU,27,71,44,27,1619,15.9,5.4,12.1,44.4,4.0,10.0,40.0,1.1,1.5,74.6,0.5,3.0,3.5,1.3,1.1,1.0,0.4,3.4,25.0,1,0,4.2
428,Gary Trent Jr.,POR,21,61,29,32,1332,14.6,5.3,11.9,44.4,3.0,7.2,41.8,1.0,1.2,82.2,0.7,2.0,2.7,1.6,0.6,1.3,0.4,2.4,25.0,0,0,-1.4
429,Austin Rivers,HOU,27,68,43,25,1594,13.5,4.8,11.3,42.1,2.2,6.1,35.6,1.8,2.5,70.3,0.6,3.3,4.0,2.6,1.1,1.1,0.2,2.9,24.9,0,0,1.9
432,Damyean Dotson,NYK,26,48,14,34,836,13.8,5.2,12.5,41.4,2.5,7.0,36.2,0.9,1.4,66.7,0.4,3.5,3.9,2.5,0.9,1.0,0.2,1.9,24.8,0,0,-3.7
434,Gary Clark,ORL,25,42,23,19,566,9.9,3.4,8.5,40.6,2.5,7.1,35.1,0.6,0.6,90.0,2.4,4.6,7.0,1.1,0.6,0.4,1.4,2.9,24.6,0,0,-3.6
435,Alfonzo McKinnie,CLE,27,40,11,29,593,11.0,4.4,10.4,42.7,0.8,3.9,21.5,1.3,1.9,71.0,2.2,4.6,6.9,0.8,1.6,1.4,0.5,4.4,24.6,1,0,-5.6
