#,Player,Team,Age,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
273,Wayne Ellington,BKN,28,76,18,58,21.2,7.7,2.9,7.4,38.9,1.3,3.5,35.8,0.7,0.8,85.7,0.3,2.0,2.3,1.1,0.6,0.6,0.1,1.1,13.6,0,0,-4.2
274,Thomas Robinson,BKN,25,71,16,55,12.9,4.3,1.8,4.1,44.7,0.0,0.0,0.0,0.7,1.5,43.1,1.9,3.1,5.1,0.6,1.0,0.5,0.5,1.6,13.6,8,0,-3.9
275,Dwight Powell,DAL,24,69,35,34,14.4,5.8,2.1,4.3,49.3,0.0,0.2,12.5,1.5,2.1,73.9,1.2,2.7,4.0,0.6,0.6,0.5,0.3,1.7,13.5,3,0,-1.2
276,Doug McDermott,CHI,24,81,41,40,23.0,9.4,3.6,8.0,45.2,1.4,3.2,42.5,0.9,1.0,85.7,0.5,2.0,2.4,0.7,0.7,0.2,0.1,1.6,13.5,0,0,-0.8
277,Ben McLemore,SAC,23,68,28,40,21.2,7.8,2.9,6.7,42.9,1.0,2.7,36.2,1.1,1.5,71.8,0.5,1.7,2.2,1.2,1.5,0.8,0.1,2.1,13.4,0,0,0.3
278,Channing Frye,CLE,33,70,35,35,17.1,6.1,2.2,5.0,43.8,1.3,3.4,38.7,0.4,0.5,85.7,0.5,2.8,3.3,1.0,0.6,0.4,0.4,1.8,13.4,0,0,1.5
279,Aaron Brooks,CHI,31,69,36,33,16.1,7.1,2.7,6.8,40.1,1.0,2.7,35.7,0.7,0.9,76.6,0.3,1.2,1.5,2.6,1.2,0.4,0.1,1.9,13.3,0,0,-0.2
280,Dante Cunningham,NOP,29,80,28,52,24.6,6.1,2.3,5.2,45.1,0.7,2.2,31.6,0.7,1.0,69.5,0.7,2.2,3.0,1.0,0.5,0.5,0.4,2.2,13.3,0,0,-3.5
281,Kyle O'Quinn,NYK,26,65,26,39,11.8,4.8,2.0,4.2,47.6,0.1,0.3,22.7,0.7,0.9,76.7,1.2,2.7,3.8,1.1,0.9,0.3,0.8,1.6,13.3,1,0,-0.9
282,Kyle Anderson,SAS,22,78,64,14,16.0,4.5,1.8,3.8,46.8,0.2,0.5,32.4,0.8,1.1,74.7,0.3,2.8,3.1,1.6,0.8,0.8,0.4,1.2,13.3,1,0,2.6
283,Tim Frazier,NOP,25,51,25,26,14.5,5.1,1.9,4.5,41.9,0.3,0.9,33.3,1.0,1.5,71.6,0.5,1.6,2.2,3.2,1.3,0.6,0.0,1.4,13.3,2,0,-0.6
286,Luke Babbitt,NOP,27,47,16,31,18.0,7.0,2.6,6.1,42.2,0.9,2.3,40.4,0.8,1.1,78.0,0.5,2.6,3.1,1.1,0.5,0.2,0.1,1.9,13.1,1,0,-0.6
288,Vince Carter,MEM,39,60,33,27,16.8,6.6,2.2,5.7,38.8,1.0,2.8,34.9,1.2,1.4,83.3,0.5,1.9,2.4,0.9,0.6,0.6,0.3,1.7,13.0,0,0,-0.6
290,Kevin Garnett,MIN,40,38,14,24,14.6,3.2,1.4,3.0,47.0,0.0,0.0,0.0,0.4,0.6,66.7,0.4,3.6,3.9,1.6,0.4,0.7,0.3,1.8,13.0,0,0,1.5
291,Nemanja Bjelica,MIN,28,60,20,40,17.9,5.1,1.8,3.9,46.8,0.8,2.1,38.4,0.7,0.9,72.7,0.8,2.7,3.5,1.4,0.8,0.4,0.4,2.6,13.0,3,0,-2.1
293,Miles Plumlee,MIL,27,61,23,38,14.3,5.1,2.3,3.8,60.1,0.0,0.0,0.0,0.6,1.0,57.6,1.5,2.3,3.8,0.3,0.7,0.3,0.8,1.2,12.9,0,0,-1.7
294,Omer Asik,NOP,29,68,29,39,17.3,4.0,1.5,2.9,53.3,0.0,0.0,0.0,0.9,1.6,54.5,1.8,4.3,6.1,0.4,0.9,0.3,0.3,1.8,12.9,2,0,-3.0
296,Andrew Nicholson,ORL,26,56,22,34,14.7,6.9,2.6,5.5,47.1,0.7,2.0,36.0,0.9,1.2,78.5,0.6,3.0,3.6,0.4,0.7,0.2,0.4,1.2,12.8,0,0,0.6
298,Lance Thomas,NYK,28,59,25,34,22.3,8.2,2.9,6.5,44.2,0.7,1.8,40.4,1.7,2.0,85.7,0.6,1.6,2.2,0.9,1.0,0.4,0.1,1.8,12.7,0,0,-0.7
299,Jeff Withey,UTA,26,51,25,26,12.9,4.3,1.7,3.2,53.7,0.0,0.0,0.0,0.8,1.2,72.9,1.1,2.3,3.4,0.4,0.5,0.4,1.0,1.5,12.7,2,0,1.1
300,Richaun Holmes,PHI,22,51,7,44,13.8,5.6,2.2,4.4,51.4,0.2,0.9,18.2,1.0,1.5,68.9,1.2,1.4,2.6,0.6,0.6,0.4,0.8,1.8,12.6,0,0,-1.0
301,Randy Foye,OKC,32,81,37,44,20.3,5.9,2.1,6.0,35.1,0.9,3.1,30.0,0.8,0.9,82.4,0.3,1.6,1.9,2.0,1.1,0.5,0.4,1.6,12.6,0,0,0.3
302,Jerian Grant,NYK,23,76,29,47,16.6,5.6,2.0,5.1,39.4,0.3,1.3,22.0,1.3,1.6,78.0,0.3,1.6,1.9,2.3,1.1,0.7,0.1,1.3,12.6,0,0,-2.2
303,Trey Lyles,UTA,20,80,38,42,17.3,6.1,2.4,5.5,43.8,0.6,1.6,38.3,0.7,1.0,69.5,0.7,3.0,3.7,0.7,0.8,0.3,0.2,1.4,12.5,2,0,-0.6
305,Dewayne Dedmon,ORL,26,58,21,37,12.2,4.4,1.7,3.1,55.9,0.0,0.0,0.0,1.0,1.3,75.0,1.2,2.8,3.9,0.2,0.6,0.4,0.8,1.9,12.4,1,0,-0.6
306,Paul Pierce,LAC,38,68,44,24,18.1,6.1,2.1,5.8,36.3,1.1,3.6,31.0,0.8,1.0,81.8,0.2,2.6,2.7,1.0,0.9,0.5,0.3,1.9,12.3,0,0,0.8
307,Alonzo Gee,NOP,29,73,27,46,22.4,4.5,1.8,3.5,51.8,0.2,0.8,28.3,0.6,0.9,66.7,0.8,2.5,3.4,1.0,0.8,0.9,0.2,2.3,12.3,0,0,-2.7
308,Mike Scott,ATL,27,75,46,29,15.3,6.2,2.3,5.0,46.8,0.8,2.1,39.2,0.7,0.8,79.4,0.7,2.0,2.7,1.0,0.6,0.3,0.2,1.4,12.2,0,0,1.5
310,Markel Brown,BKN,24,62,12,50,15.8,5.9,2.0,5.2,39.4,0.6,2.0,31.4,1.1,1.5,75.5,0.4,1.6,2.0,1.5,0.9,0.6,0.2,1.5,12.1,1,0,-3.8
311,Marcelo Huertas,LAL,33,53,8,45,16.4,4.5,1.8,4.3,42.2,0.3,1.2,26.2,0.5,0.5,93.1,0.3,1.4,1.7,3.4,1.5,0.5,0.1,1.4,12.0,0,0,0.4
312,Donatas Motiejunas,HOU,25,37,19,18,14.8,6.2,2.4,5.5,43.9,0.4,1.5,28.1,0.9,1.4,64.2,1.0,1.9,2.9,1.1,1.2,0.5,0.1,1.9,12.0,0,0,1.2
314,Tyus Jones,MIN,20,37,13,24,15.5,4.2,1.5,4.2,35.9,0.4,1.4,30.2,0.8,1.1,71.8,0.2,1.1,1.3,2.9,0.9,0.8,0.1,0.9,12.0,0,0,-3.6
315,Quincy Acy,SAC,25,59,21,38,14.8,5.2,2.0,3.6,55.6,0.3,0.8,38.8,0.8,1.2,73.5,1.1,2.1,3.2,0.5,0.5,0.5,0.4,1.7,12.0,0,0,-2.1
316,Raul Neto,UTA,24,81,40,41,18.5,5.9,2.2,5.2,43.1,0.8,2.0,39.5,0.6,0.9,74.3,0.2,1.3,1.5,2.1,1.3,0.8,0.0,1.5,11.9,0,0,0.9
317,Leandro Barbosa,GSW,33,68,60,8,15.9,6.4,2.5,5.4,46.2,0.6,1.6,35.5,0.8,0.9,83.9,0.4,1.3,1.7,1.2,0.8,0.6,0.1,1.6,11.8,0,0,0.6
319,James Johnson,TOR,29,57,35,22,16.2,5.0,2.0,4.2,47.5,0.4,1.2,30.3,0.7,1.2,57.4,0.5,1.7,2.2,1.2,0.9,0.5,0.6,1.5,11.8,0,0,0.1
320,Mario Hezonja,ORL,21,79,33,46,17.9,6.1,2.3,5.3,43.3,0.8,2.4,34.9,0.6,0.7,90.7,0.4,1.9,2.2,1.4,1.2,0.5,0.2,1.6,11.7,0,0,0.0
324,Seth Curry,SAC,25,44,17,27,15.7,6.8,2.3,5.1,45.5,1.1,2.5,45.0,1.0,1.2,83.3,0.2,1.2,1.4,1.5,0.8,0.5,0.1,0.9,11.6,1,0,-0.8
325,Anthony Tolliver,DET,31,72,36,36,18.6,5.3,1.8,4.6,38.6,1.4,3.8,36.0,0.4,0.7,61.7,0.5,2.6,3.2,0.7,0.4,0.4,0.2,1.2,11.6,0,0,0.1
326,PJ Hairston,MEM,23,66,31,35,19.9,6.2,2.2,6.2,35.5,1.1,3.7,29.0,0.8,1.0,78.1,0.4,2.3,2.6,0.6,0.6,0.5,0.2,2.1,11.6,1,0,-2.9
327,Steve Blake,DET,36,58,34,24,17.0,4.4,1.6,4.1,38.8,0.9,2.6,34.4,0.3,0.3,80.0,0.2,1.4,1.5,3.4,1.4,0.4,0.1,1.2,11.5,0,0,-1.0
328,Nick Young,LAL,31,54,13,41,19.1,7.3,2.3,6.9,33.9,1.4,4.4,32.5,1.2,1.4,82.9,0.3,1.5,1.8,0.6,0.6,0.4,0.1,0.9,11.5,0,0,-3.7
329,Norman Powell,TOR,23,49,32,17,14.8,5.6,2.0,4.7,42.4,0.7,1.8,40.4,0.9,1.1,81.1,0.3,1.9,2.3,1.0,0.7,0.6,0.2,1.2,11.5,0,0,1.3
332,Tony Snell,CHI,24,64,33,31,20.3,5.3,2.0,5.3,37.2,0.9,2.4,36.1,0.5,0.5,90.9,0.3,2.8,3.1,1.0,0.8,0.3,0.3,1.6,11.2,1,0,1.5
333,Tyler Zeller,BOS,26,60,38,22,11.8,6.1,2.3,4.8,47.6,0.0,0.0,0.0,1.5,1.8,81.5,1.0,1.9,3.0,0.5,0.8,0.2,0.4,1.6,11.2,1,0,-1.1
334,Willie Reed,BKN,26,39,8,31,10.9,4.7,1.9,3.4,57.1,0.0,0.0,0.0,0.8,1.4,54.5,1.3,1.9,3.1,0.3,0.4,0.2,0.8,1.2,11.2,0,0,-2.1
335,Tim Hardaway Jr.,ATL,24,51,29,22,16.9,6.4,2.2,5.2,43.0,0.9,2.8,33.6,1.0,1.1,89.3,0.1,1.5,1.7,1.0,0.5,0.4,0.1,0.9,11.1,0,0,2.0
336,Sasha Vujacic,NYK,32,61,22,39,14.9,4.9,1.7,4.5,38.3,0.9,2.3,36.4,0.5,0.6,82.1,0.4,2.0,2.4,1.4,0.7,0.6,0.1,1.4,11.0,0,0,-0.7
337,Cameron Payne,OKC,21,57,44,13,12.2,5.0,2.0,4.9,41.0,0.6,1.9,32.4,0.3,0.4,79.2,0.2,1.3,1.5,1.9,0.8,0.6,0.1,1.4,11.0,0,0,-0.5
338,Jonas Jerebko,BOS,29,78,47,31,15.1,4.4,1.5,3.7,41.3,0.6,1.4,39.8,0.8,1.0,78.2,1.0,2.7,3.7,0.8,0.7,0.3,0.3,1.8,11.0,1,0,0.4
339,Jason Terry,HOU,38,72,37,35,17.5,5.9,2.1,5.2,40.2,1.3,3.6,35.6,0.4,0.5,81.8,0.2,0.9,1.1,1.4,0.7,0.7,0.1,1.3,11.0,0,0,0.4
