#,Player,Team,Age,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
292,Michael Carter-Williams,CHA,26,52,23,29,16.1,4.6,1.5,4.4,33.2,0.3,1.1,23.7,1.4,1.7,82.0,0.7,1.9,2.7,2.2,1.0,0.8,0.4,1.9,14.0,0,0,-1.2
293,Dante Cunningham,BKN,31,73,34,39,21.4,5.7,2.2,5.0,45.1,0.8,2.3,34.5,0.4,0.7,59.6,1.1,3.0,4.1,0.7,0.5,0.5,0.4,1.5,14.0,1,0,-1.1
296,Deyonta Davis,MEM,21,62,16,46,15.2,5.8,2.6,4.3,60.8,0.0,0.0,0.0,0.6,0.9,66.7,1.2,2.8,4.0,0.6,0.5,0.2,0.6,2.0,13.7,1,0,-2.6
298,Isaiah Taylor,ATL,23,67,18,49,17.4,6.6,2.4,5.8,41.8,0.3,1.2,25.0,1.5,2.1,70.2,0.3,1.1,1.4,3.1,1.3,0.5,0.1,1.7,13.7,0,0,-0.5
299,Ben McLemore,MEM,25,56,7,49,19.5,7.5,2.8,6.7,42.1,1.0,2.8,34.6,0.9,1.1,82.8,0.6,1.9,2.5,0.9,1.1,0.7,0.3,2.5,13.6,0,0,-5.7
301,Tony Snell,MIL,26,75,42,33,27.4,6.9,2.5,5.7,43.5,1.4,3.6,40.3,0.5,0.6,79.2,0.1,1.8,1.9,1.3,0.5,0.6,0.4,1.5,13.6,0,0,-0.7
303,Nene,HOU,35,52,42,10,14.6,6.5,2.6,4.6,56.9,0.0,0.0,0.0,1.3,2.1,63.6,1.0,2.3,3.4,0.9,0.7,0.5,0.3,2.4,13.6,0,0,5.1
304,Jerryd Bayless,PHI,29,39,21,18,23.7,7.9,2.8,6.7,41.6,1.4,3.7,37.0,0.9,1.1,79.5,0.4,1.7,2.1,1.4,1.2,0.6,0.2,2.3,13.5,0,0,-1.8
308,Quincy Acy,BKN,27,70,26,44,19.4,5.9,1.9,5.2,35.6,1.5,4.2,34.9,0.7,0.9,81.7,0.6,3.1,3.7,0.8,0.9,0.5,0.4,2.1,13.3,0,0,-0.8
311,Joe Johnson,HOU,37,55,35,20,21.9,6.8,2.7,6.5,40.6,0.7,2.6,27.6,0.7,0.8,88.9,0.3,2.9,3.1,1.5,0.9,0.3,0.1,1.2,13.3,0,0,-1.5
313,Vince Carter,SAC,41,58,20,38,17.7,5.4,2.0,4.9,40.3,1.0,2.8,34.5,0.5,0.6,75.7,0.3,2.2,2.6,1.2,0.6,0.7,0.4,1.7,13.1,0,0,-1.2
314,Jameer Nelson,DET,36,49,25,24,20.1,4.9,1.9,4.9,38.7,0.8,2.5,33.1,0.3,0.4,80.0,0.3,1.8,2.0,3.5,1.3,0.5,0.1,1.7,13.1,0,0,-1.8
315,Darius Miller,NOP,28,81,48,33,23.7,7.7,2.6,6.0,44.0,1.8,4.4,40.7,0.7,0.8,85.9,0.2,1.8,2.0,1.4,0.7,0.3,0.2,1.9,13.1,0,0,-0.1
316,Omri Casspi,GSW,30,53,40,13,14.0,5.7,2.3,3.9,58.0,0.2,0.4,45.5,0.9,1.3,72.5,0.6,3.2,3.8,1.0,0.7,0.3,0.4,1.3,13.0,3,0,1.0
319,Maxi Kleber,DAL,26,72,20,52,16.8,5.4,2.1,4.3,48.9,0.6,1.8,31.3,0.6,0.8,74.6,1.0,2.3,3.3,0.7,0.4,0.4,0.7,1.6,12.9,1,0,-1.8
320,Salah Mejri,DAL,32,61,21,40,11.9,3.5,1.4,2.2,64.2,0.0,0.0,0.0,0.6,1.1,57.6,1.4,2.6,4.0,0.6,0.6,0.4,1.1,2.0,12.9,1,0,0.3
321,Marreese Speights,ORL,30,52,15,37,13.0,7.7,2.7,6.7,39.5,1.7,4.5,36.9,0.8,1.1,72.7,0.4,2.2,2.6,0.8,0.8,0.2,0.4,2.0,12.9,1,0,0.5
322,Justin Jackson,SAC,23,68,21,47,22.2,6.7,2.7,6.2,44.2,0.8,2.7,30.8,0.4,0.5,72.2,0.4,2.4,2.8,1.1,0.6,0.4,0.2,1.2,12.8,0,0,-3.5
323,Doug McDermott,DAL,26,81,30,51,21.8,7.8,2.9,6.3,46.7,1.1,2.7,42.6,0.8,1.0,79.0,0.5,2.0,2.5,1.0,0.7,0.2,0.2,1.5,12.8,0,0,-0.4
324,Ian Clark,NOP,27,74,43,31,19.7,7.4,3.0,6.7,44.8,0.8,2.6,31.8,0.6,0.8,76.3,0.1,1.6,1.7,1.5,0.8,0.4,0.1,1.6,12.7,0,0,0.4
325,Cristiano Felicio,CHI,25,55,13,42,17.8,5.6,2.3,3.9,59.1,0.0,0.0,0.0,1.0,1.5,66.7,1.5,2.7,4.2,1.0,1.0,0.3,0.2,1.9,12.7,3,0,-6.1
326,Khem Birch,ORL,25,42,14,28,13.8,4.2,1.6,3.0,54.0,0.0,0.0,0.0,1.0,1.5,68.9,1.7,2.6,4.3,0.8,0.5,0.4,0.5,1.3,12.7,3,0,0.3
327,Tyler Dorsey,ATL,22,56,15,41,17.4,7.2,2.6,6.8,37.7,1.3,3.6,36.2,0.8,1.1,71.4,0.3,2.0,2.3,1.4,0.7,0.3,0.1,1.1,12.7,0,0,-2.7
329,Royce O'Neale,UTA,25,69,43,26,16.7,5.0,1.7,4.1,42.3,0.6,1.7,35.6,0.9,1.1,80.3,0.4,3.1,3.4,1.4,0.8,0.5,0.2,1.5,12.6,1,0,2.8
330,Kevon Looney,GSW,22,66,45,21,13.8,4.0,1.7,2.9,58.0,0.0,0.1,20.0,0.6,1.2,54.5,1.3,2.0,3.3,0.6,0.5,0.5,0.8,1.6,12.5,0,0,1.8
331,Thon Maker,MIL,21,74,40,34,16.7,4.8,1.8,4.3,41.1,0.4,1.4,29.8,0.9,1.3,69.9,1.0,2.0,3.0,0.6,0.6,0.5,0.7,2.2,12.5,0,0,-2.2
332,Ian Mahinmi,WAS,31,77,42,35,14.9,4.8,1.8,3.2,55.6,0.0,0.0,0.0,1.2,1.7,70.3,1.8,2.3,4.1,0.7,1.3,0.5,0.5,3.0,12.5,1,0,0.2
333,Corey Brewer,OKC,32,72,32,40,16.8,5.3,2.0,4.4,44.9,0.4,1.5,28.2,0.9,1.3,72.2,0.6,1.5,2.1,0.9,0.7,1.1,0.2,1.9,12.4,0,0,-0.8
335,Shaun Livingston,GSW,32,71,49,22,15.9,5.5,2.4,4.8,50.1,0.0,0.1,0.0,0.7,0.9,82.0,0.5,1.4,1.8,2.0,0.8,0.5,0.3,1.6,12.3,0,0,1.6
336,Troy Daniels,PHX,26,79,20,59,20.5,8.9,2.9,7.3,40.3,2.3,5.8,40.0,0.7,0.8,87.5,0.2,1.5,1.6,0.6,0.7,0.3,0.1,1.7,12.2,0,0,-5.2
341,Willy Hernangomez,CHA,24,48,20,28,10.3,5.1,1.9,3.4,55.5,0.1,0.3,41.7,1.2,1.9,65.6,1.3,2.5,3.8,0.7,0.7,0.4,0.3,1.3,12.1,4,0,0.0
343,OG Anunoby,TOR,20,74,51,23,20.0,5.9,2.2,4.7,47.1,1.0,2.7,37.1,0.5,0.8,62.9,0.6,1.9,2.5,0.7,0.6,0.7,0.2,1.8,12.1,0,0,4.0
345,Tim Frazier,WAS,27,59,31,28,14.2,3.0,1.2,2.9,39.5,0.3,0.9,30.4,0.4,0.5,76.7,0.3,1.6,1.9,3.3,1.0,0.8,0.1,1.6,12.0,0,0,-1.5
348,Ekpe Udoh,UTA,31,63,36,27,12.9,2.6,1.0,1.9,50.0,0.0,0.0,0.0,0.7,0.9,75.0,1.1,1.3,2.4,0.8,0.3,0.7,1.2,1.7,11.9,0,0,1.0
349,Miles Plumlee,ATL,29,55,19,36,16.7,4.3,1.9,3.3,58.3,0.0,0.0,0.0,0.5,1.1,45.0,1.4,2.7,4.1,0.8,1.1,0.3,0.5,1.4,11.9,1,0,-2.9
350,Eric Moreland,DET,26,67,32,35,12.0,2.1,1.0,1.8,54.1,0.0,0.0,0.0,0.2,0.4,37.9,1.2,2.9,4.1,1.2,0.6,0.5,0.8,1.7,11.9,2,0,0.1
351,C.J. Williams,LAC,28,38,17,21,18.6,5.5,2.3,5.2,44.2,0.6,2.1,28.2,0.3,0.4,81.3,0.3,1.2,1.5,1.1,0.5,0.8,0.3,1.7,11.9,0,0,-0.9
352,Matthew Dellavedova,MIL,27,38,21,17,18.7,4.3,1.4,4.0,36.2,0.8,2.1,37.2,0.7,0.7,92.6,0.4,1.3,1.7,3.8,1.3,0.4,0.0,1.8,11.9,0,0,-2.1
354,Jawun Evans,LAC,21,48,24,24,16.2,4.8,1.9,5.3,35.2,0.3,1.1,27.8,0.8,1.0,77.6,0.2,1.6,1.8,2.1,0.9,0.8,0.1,2.0,11.7,0,0,0.2
356,Jonas Jerebko,UTA,31,74,45,29,15.3,5.8,2.1,4.6,46.6,0.9,2.1,41.4,0.6,0.8,80.7,0.7,2.6,3.3,0.6,0.4,0.3,0.2,1.7,11.7,0,0,0.8
358,Cheick Diallo,NOP,21,51,29,22,11.1,4.8,1.9,3.3,58.0,0.0,0.0,0.0,1.0,1.3,75.8,0.9,3.2,4.1,0.4,0.5,0.2,0.4,1.6,11.6,3,0,-1.9
361,Justin Anderson,PHI,24,38,27,11,13.7,6.2,2.3,5.3,43.1,0.9,2.7,33.0,0.7,1.0,73.7,0.7,1.8,2.4,0.7,0.4,0.4,0.2,1.4,11.5,0,0,-2.2
363,Davis Bertans,SAS,25,77,43,34,14.1,5.9,2.1,4.8,44.0,1.2,3.3,37.3,0.5,0.6,81.6,0.2,1.8,2.0,1.0,0.5,0.3,0.4,1.2,11.4,0,0,1.2
364,Langston Galloway,DET,26,58,28,30,14.9,6.2,2.2,5.9,37.1,1.3,3.8,34.4,0.6,0.7,80.5,0.2,1.4,1.6,1.0,0.3,0.6,0.1,0.7,11.4,0,0,1.3
366,Nick Young,GSW,33,80,56,24,17.4,7.3,2.5,6.1,41.2,1.5,4.1,37.7,0.7,0.8,86.2,0.3,1.3,1.6,0.5,0.5,0.5,0.1,1.3,11.0,0,0,0.5
368,Zach Collins,POR,20,66,41,25,15.8,4.4,1.7,4.4,39.8,0.5,1.7,31.0,0.4,0.6,64.3,0.7,2.7,3.3,0.8,0.9,0.3,0.5,2.0,10.9,0,0,0.2
369,Norman Powell,TOR,25,70,51,19,15.2,5.5,2.1,5.3,40.1,0.8,2.7,28.5,0.5,0.6,82.1,0.2,1.5,1.7,1.3,0.9,0.5,0.2,1.6,10.8,0,0,-0.3
370,Bryn Forbes,SAS,24,80,46,34,19.0,6.9,2.6,6.2,42.1,1.1,2.9,39.0,0.6,0.9,66.7,0.2,1.2,1.4,1.0,0.5,0.4,0.0,1.4,10.8,0,0,1.5
371,Malik Monk,CHA,20,63,26,37,13.5,6.7,2.4,6.7,36.0,1.3,3.9,34.2,0.5,0.6,84.2,0.1,0.9,1.0,1.4,0.8,0.3,0.1,1.0,10.7,0,0,-3.0
372,Tyler Ennis,LAL,23,54,22,32,12.7,4.1,1.7,4.1,42.0,0.3,1.0,25.0,0.4,0.5,75.9,0.4,1.4,1.8,1.9,0.7,0.6,0.2,1.4,10.7,1,0,-0.4
373,Torrey Craig,DEN,27,39,22,17,16.1,4.2,1.6,3.5,45.3,0.4,1.5,29.3,0.6,0.9,62.9,1.0,2.2,3.3,0.6,0.5,0.3,0.4,1.6,10.6,0,0,-1.6
